,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
2150,14269624,BEST DEAL apartment near Ramkamhaeng Station,44149541,Erik,Bang Kapi,13.748,100.60535,Entire home/apt,700,1,77,2022-12-15,0.99,1,0,17
2151,13728506,Hot Deal!! Condo Near BTS Bearing!!,70740966,Nopparat,Bang Na,13.65913,100.61195,Private room,3214,14,0,,,1,358,0
2152,13735079,CGCASA Room 405,75700663,Pachara,Khlong Toei,13.72478,100.56576,Entire home/apt,1000,2,15,2022-12-16,0.21,6,321,13
2153,14272309,Smart Z condo Near Suvarnabhumi,87020727,Mhai,Lat Krabang,13.70312,100.84375,Private room,1000,1,0,,,1,365,0
2154,13735666,NEAR BTS-POOL View-WIFI (5G) @Sukhumvt★ ★ ★ ★ ★★,2447574,Redpro,Phra Khanong,13.68421,100.60449,Entire home/apt,6262,2,73,2018-12-21,0.93,6,364,0
2155,13741761,Big Suite near Khaosan/Downtown Up to 6 Per. #128,59874191,Angela,Pom Prap Sattru Phai,13.75824,100.50818,Entire home/apt,977,1,308,2022-12-16,3.95,10,329,43
2156,13874083,Suited@Sukhumvit soi 24 (near BTS),81973910,Bung,Khlong Toei,13.72358,100.5653,Entire home/apt,1500,28,44,2022-12-11,0.57,1,317,4
2157,14273017,The Clover Residence - Condominium.,86741374,Ejaz,Vadhana,13.736,100.58512,Entire home/apt,1450,6,41,2022-07-19,0.54,1,351,3
2158,13901944,Family room  [4 persons],78268151,Pong,Chatu Chak,13.8026,100.56171,Private room,2000,1,5,2018-03-18,0.06,4,365,0
2159,13902664,703★Nara Suite Residence★65sqm★Kitchen会说中文,132473239,Amb Ville,Yan na wa,13.70086,100.53371,Entire home/apt,1490,1,77,2022-11-19,1.58,25,77,4
2160,13746970,"Studio Room at Central Bkk, 15 mins walk from BTS",45824871,Sakkarn,Sathon,13.71811,100.53203,Entire home/apt,871,1,65,2022-11-26,0.83,2,288,19
2161,13752083,"Bourbon St Restaurant, Oyster Bar & Boutique Hotel",80196677,Bourbon Street,Vadhana,13.74082,100.59029,Entire home/apt,1600,1,0,,,3,89,0
2162,14286758,The Leaf Patthanakarn,49904515,Nuttariya,Suanluang,13.74012,100.60321,Entire home/apt,1300,2,0,,,1,324,0
2163,14293937,"Big room in luxury condo near MRT, GREAT VIEW!",87276579,Pimtip,Chatu Chak,13.81025,100.56454,Entire home/apt,2200,3,0,,,1,363,0
2164,13755069,Siam Central Park House/Near Siam Paragon and MBK,70865308,Tanasun,Ratchathewi,13.75167,100.53004,Private room,1212,1,8,2019-03-11,0.11,1,363,0
2165,14307213,"Cozy Place BKK, Stylish bedroom with Hi Speed Wifi",10322683,Maeo,Vadhana,13.72978,100.57187,Private room,1800,2,1,2016-11-20,0.01,1,358,0
2166,13760476,Ppailin Condotel,80670185,Ppailin,Phaya Thai,13.79113,100.55942,Private room,890,3,0,,,1,362,0
2167,13760584,20% OFF Vanilla Patio Bangkok Free Wi-Fi & Water,19266319,Alex,Vadhana,13.71534,100.59184,Entire home/apt,1364,30,302,2022-12-14,3.86,36,328,7
2168,13903608,Green tails - paws& ur guest house,82429776,Natsuko,Lat Phrao,13.82082,100.61228,Private room,1500,1,3,2017-03-15,0.04,1,365,0
2169,13904981,Bed in 8 Bed Mixed Dormitory on Sukhumvit road,22869250,Eve,Khlong Toei,13.72767,100.57084,Shared room,410,1,1,2018-02-25,0.02,7,0,0
2170,13917267,ROOM  [single room / share bathroom],78268151,Pong,Chatu Chak,13.84159,100.55978,Private room,600,1,25,2018-01-13,0.32,4,365,0
2171,13917901,1BR next to BTS near river and town,49683163,Jarungjit,Khlong San,13.72392,100.49449,Entire home/apt,1000,30,26,2022-10-28,0.33,8,120,4
2172,13917949,✨Spacious 1BR near Siam/ChinaTown-10min walk MRT๒,36492555,Varunee,Pom Prap Sattru Phai,13.74536,100.51483,Private room,1213,1,40,2022-12-04,0.55,5,172,7
2173,13917962,✨Spacious 1BR near Siam/ChinaTown-10min walk MRT๑,36492555,Varunee,Parthum Wan,13.74353,100.51699,Private room,1164,1,96,2022-11-25,1.31,5,161,8
2174,14312880,Tailorbird B&B:Charming rm near BTS,435738,Passara,Khlong Toei,13.72801,100.5709,Private room,1450,2,4,2018-07-01,0.05,3,363,0
2175,13919575,Grand Park Town,82627555,Naratip,Wang Thong Lang,13.77027,100.59732,Shared room,12500,90,0,,,1,173,0
2176,13920174,Cozy Luxe Escape Connected to Ekamai Skytrain,82634114,Net,Khlong Toei,13.71851,100.58379,Entire home/apt,600,28,17,2022-10-07,0.28,1,66,2
2177,13920315,Special price for special room,41236853,Somsak,Chom Thong,13.71289,100.46693,Entire home/apt,850,30,3,2016-09-15,0.04,1,361,0
2178,13771726,1BRnew condo 2mins to Shopping Mall,64429781,Gt,Bang Kapi,13.77053,100.63985,Entire home/apt,750,2,32,2022-10-18,0.41,1,338,1
2179,13773682,2 br Suite XL - the Penthouse at LUXX Langsuan,68154488,Dusadee,Parthum Wan,13.73571,100.54198,Hotel room,15442,1,0,,,62,304,0
2180,13774262,2 br Suite L at LUXX XL Langsuan (1 of 2),68154488,Dusadee,Parthum Wan,13.73571,100.54198,Hotel room,7277,1,0,,,62,308,0
2181,14312937,Tailorbird B&B: Boutique vacation near BTS,435738,Passara,Khlong Toei,13.72883,100.57108,Private room,1450,2,18,2019-06-08,0.24,3,363,0
2182,14323512,Loft designed double bedroom of Area 69 DonMuang,84621107,Area 69,Bang Khen,13.88934,100.60324,Private room,750,1,3,2020-03-01,0.04,3,364,0
2183,14735787,iSmart apartment at Bangkok,91783891,Wei,Bang Na,13.66846,100.64947,Entire home/apt,600,10,5,2019-04-13,0.07,2,356,0
2184,13921043,"1BR Condo@BTS Phonimit, Pool&Gym",38048462,Pinrada,Thon buri,13.72179,100.48575,Entire home/apt,831,180,2,2016-09-30,0.03,1,364,0
2185,14324539,Na Tha Chang Home at Bangkok,9272711,Wannaporn,Phra Nakhon,13.75262,100.48993,Entire home/apt,1099,1,1,2018-01-21,0.02,1,358,0
2186,13923457,"1BR Rooftop Garden+Gym+Pool Bangkok, 2 mins to MRT",37790034,Wut,Bang Sue,13.83059,100.52576,Entire home/apt,4900,3,71,2020-01-17,0.98,1,168,0
2187,14748555,Fahsai Homestay Wooden Thai stlye,46749847,Nitaya,Yan na wa,13.67757,100.53552,Private room,990,2,192,2020-03-02,2.49,5,338,0
2188,14748680,Savi Rooms Super Deluxe studio (2) nr Bkk hospital,75693870,Savi,Huai Khwang,13.75168,100.57777,Entire home/apt,1499,30,4,2019-10-28,0.05,8,180,0
2189,14324648,Dhub Hostel Donmueang,48822679,Saharat,Don Mueang,13.92494,100.5986,Shared room,400,1,35,2019-08-16,0.45,2,365,0
2190,14327071,Double room Paris in bkk no elevator,84037925,Syed,Ratchathewi,13.75469,100.54038,Private room,600,1,4,2018-12-20,0.05,4,347,0
2191,14327211,Family room Paris in bangkok no elevator,84037925,Syed,Ratchathewi,13.75343,100.53928,Private room,1300,1,2,2017-02-21,0.03,4,347,0
2192,14327314,Double room new Paris in Bangkok,84037925,Syed,Ratchathewi,13.75294,100.54056,Private room,800,1,1,2020-01-25,0.03,4,347,0
2193,14347227,Diamond Sukhumvit condo BKK,76322513,Aonhong,Vadhana,13.70675,100.60101,Private room,1190,1,1,2016-12-29,0.01,1,364,0
2194,14749067,Cozy place at Tree Condo - Sukumvit Soi 42/1,27021242,Loic,Khlong Toei,13.7146,100.58738,Private room,922,30,6,2019-04-18,0.08,1,358,0
2195,14359917,Tailorbird B&B:Family room in charming home nr BTS,435738,Passara,Khlong Toei,13.72715,100.57302,Private room,1000,2,1,2019-01-20,0.02,3,363,0
2196,14365976,A studio bedroom in Prime Location - Ratchada,88114964,Araya,Huai Khwang,13.77943,100.57812,Private room,500,30,0,,,1,87,0
2197,14750135,"1Br,Calm,Greenary,near Subway/D1",91934777,Vichak,Huai Khwang,13.76928,100.58104,Private room,2019,1,122,2022-12-13,1.66,25,354,24
2198,14750438,Family Friendly Condo with Baby amenities提供婴儿床,12464021,Rebecca,Huai Khwang,13.76021,100.56938,Entire home/apt,2132,28,234,2022-10-10,3.04,21,293,4
2199,14751932,Serene Suite and Comfy near Marriott Executive Apt,71444803,Tuk,Sathon,13.72373,100.53806,Private room,3000,2,17,2018-06-23,0.23,4,364,0
2200,13943385,Brand new condo luxury style for rent in BKK,80236202,Pookpik,Khlong San,13.71689,100.49583,Private room,1000,29,0,,,1,364,0
2201,13945370,Refill Now loft for 4 people,82968316,Narongsak,Vadhana,13.73571,100.60028,Private room,3700,1,0,,,3,362,0
2202,13946429,Refill Now Loft for 2 people,82968316,Narongsak,Vadhana,13.73426,100.60192,Private room,1850,1,1,2018-12-28,0.02,3,362,0
2203,14376311,Comfortable room heart of Thonglor.,10051980,Chinachan,Vadhana,13.73771,100.58237,Entire home/apt,2251,2,1,2018-06-09,0.02,1,362,0
2204,13947079,Refill Now Female Dorm,82968316,Narongsak,Vadhana,13.73529,100.59991,Hotel room,365,1,2,2019-08-19,0.04,3,362,0
2205,13952352,Private Room with Shared Bathroom,22869250,Eve,Khlong Toei,13.72563,100.56897,Private room,1480,1,1,2019-09-06,0.02,7,1,0
2206,14752472,"(A)5pp, 7-11, Thonglo,Sukhumvit,BTS",40262107,Patty,Khlong Toei,13.72533,100.57656,Entire home/apt,850,90,169,2021-01-23,2.23,39,55,0
2207,14376553,New modern room 2 min. to shopping mall,74940198,Songsri,Bang Na,13.67236,100.63487,Entire home/apt,1034,3,54,2021-03-30,0.71,5,166,0
2208,14376776,Safe Peaceful Clean near MRT,66846231,Tuk,Bang Sue,13.83127,100.53403,Entire home/apt,693,30,0,,,1,365,0
2209,14764995,good location 3m walk from BTS skytrain,91237366,S30,Khlong Toei,13.72563,100.5719,Private room,1049,1,0,,,2,360,0
2210,13954090,For rent codo sukhumvit 71,80233466,Nattawoot,Vadhana,13.73343,100.60158,Entire home/apt,1732,1,0,,,1,358,0
2211,13970780,Comfortable Private Room@Sukhumvit road,22869250,Eve,Khlong Toei,13.72769,100.57036,Private room,1880,1,0,,,7,1,0
2212,14381429,Condo ideo Sathorn-Thapra,88277815,Teerawan,Thon buri,13.71634,100.48315,Entire home/apt,2770,10,3,2017-07-14,0.04,3,365,0
2213,14383359,"Stay Monomer, the ideal location (12 Female) 01",56782854,Off,Ratchathewi,13.75284,100.53124,Shared room,400,1,11,2019-06-30,0.14,24,363,0
2214,14389640,Comfy Room by The Room 64,88384945,Chollatorn,Phra Khanong,13.68749,100.60382,Private room,780,15,16,2022-09-03,0.22,2,153,1
2215,13970830,"Great Studio @ Silom Soi 3 ""The Oasis""",83297482,Alexandra,Bang Rak,13.72585,100.53164,Entire home/apt,1600,30,10,2019-05-09,0.13,1,56,0
2216,13982617,The Base Park West Sukhumvit 77 # High Floor,83438363,Sukanya,Vadhana,13.71372,100.60014,Private room,900,7,1,2022-12-08,1.0,1,339,1
2217,13982700,Luxury condo with cozy 1 bedroom,40601400,Viviene,Khlong San,13.72105,100.49781,Entire home/apt,3428,1,0,,,1,364,0
2218,13983243,"บ้านเช่า หมู่บ้านณัฐกานต์สายไหม 10,000 บาท/เดือน",83435073,Fs1 Payon,Sai Mai,13.91388,100.66776,Entire home/apt,10000,1,0,,,1,89,0
2219,14769438,luxury appartment 5mins from khao san road,91606725,Lalita,Khan Na Yao,13.82152,100.668,Entire home/apt,1850,1,0,,,1,179,0
2220,14779322,S30 SUKHUMVIT,91237366,S30,Khlong Toei,13.72649,100.57164,Private room,1200,1,0,,,2,365,0
2221,14389670,Opposite the Central Bangna,88325103,Chalimol,Bang Na,13.66467,100.63608,Private room,700,5,0,,,1,179,0
2222,13983716,"Cozy and Quiet 1 Bed/1 Bath River View, High Floor",83448888,Nick Teerachai,Bang Sue,13.80439,100.52517,Private room,1351,14,0,,,2,177,0
2223,14389816,Platinum place resident,42498831,Tadsapon.P-A,Sai Mai,13.90252,100.64232,Entire home/apt,5000,1,0,,,1,364,0
2224,14392524,Lovely Resort-like Condo in BKK中文服务,12464021,Rebecca,Huai Khwang,13.76044,100.56944,Entire home/apt,2239,28,266,2022-12-07,3.43,21,338,2
2225,14393813,1 private BR / Airport link / Subway / Wi-fi,47775849,Pongsakorn,Din Daeng,13.76163,100.55455,Private room,1000,3,3,2016-09-22,0.04,1,362,0
2226,13983862,"PerFect Home 405 - Sukhumvit 16, Bangkok (Asoke)",60593496,Thongthep,Khlong Toei,13.73018,100.56062,Entire home/apt,8500,1,13,2022-11-03,0.17,3,358,2
2227,14780679,Cozy 2BD in prime Sukhumvit area - Near BTS,1379116,Anocha,Vadhana,13.73865,100.57309,Entire home/apt,2000,4,9,2019-12-19,0.12,1,0,0
2228,14408446,Private & Cozy Room Next to Taopoon MRT,88606186,Chatchawal,Bang Sue,13.80594,100.53108,Private room,1090,2,38,2022-06-12,0.5,1,280,2
2229,14791937,"Picnic Hostel, Bangkok",92377463,Nutt,Ratchathewi,13.76009,100.53944,Shared room,350,1,4,2017-11-22,0.05,1,365,0
2230,13985779,Modern townhouse in a friendly neighborhood,83468697,Todd,Vadhana,13.72525,100.59685,Entire home/apt,2000,14,0,,,1,0,0
2231,13986691,CBD Modern Luxury Suite 2BED80SQM 1minBTS FreeWifi,39744308,Ed,Bang Rak,13.72419,100.53075,Entire home/apt,3740,30,75,2022-08-26,0.99,12,220,1
2232,14410939,Cozy studio,20832965,Nataon,Bangkok Noi,13.7637,100.4735,Entire home/apt,650,30,20,2020-02-25,0.26,1,210,0
2233,14415789,Aloft Studio 04 (at Sukhumvit 49),10477079,Heide Emigre,Vadhana,13.72811,100.5764,Entire home/apt,2000,90,0,,,3,364,0
2234,14793325,Life at Thaphra Condominium,16204812,Bodeesorn,Thon buri,13.71922,100.47759,Private room,8000,3,4,2018-02-11,0.05,1,179,0
2235,14417605,Condo 30 steps from BTS On-nut,55539330,Laptum,Phra Khanong,13.70415,100.60221,Private room,688,90,7,2019-07-22,0.1,1,365,0
2236,14002220,Japanese Style 2-Bedroom Condo in Sukhumvit,83668253,Erika,Vadhana,13.74102,100.57352,Entire home/apt,1800,3,122,2022-12-15,1.59,1,322,21
2237,14003044,The Mustang Nero/No.5 The Flamingo,30963587,Themustang,Khlong Toei,13.71148,100.5925,Hotel room,2329,1,365,2022-12-14,4.67,10,47,8
2238,14004230,The Mustang Nero/No.6 The Pelican,30963587,Themustang,Khlong Toei,13.71155,100.592,Hotel room,2329,1,261,2022-12-11,3.35,10,50,4
2239,14030937,"Corner & City View ※ Sukhumvit 11, Fiber, Netflix",30386490,N'Dee,Vadhana,13.74689,100.55642,Entire home/apt,3211,1,174,2022-12-25,2.23,23,234,12
2240,14421467,Cozy on,6991206,Ake,Bangkok Noi,13.76384,100.47196,Entire home/apt,690,30,28,2019-07-12,0.37,1,0,0
2241,14033158,"Super Deluxe 1BR, 5 mins Sathorn.",84040153,Fing,Bang Kho laen,13.70178,100.51739,Entire home/apt,1850,2,100,2019-01-22,1.37,14,360,0
2242,14035516,Scenic Top BKK 2BR IDEO Verve living @ BTS Onnut,33648272,Jeenie,Vadhana,13.70558,100.6012,Entire home/apt,899,16,134,2022-07-17,1.84,22,261,1
2243,14794318,"The Rest@49, Spacious studio in Sukhumvit 49",92400185,Raruena,Vadhana,13.73481,100.57656,Private room,3800,1,0,,,1,0,0
2244,14452704,True Siam Phayathai near BTS and Airport Link,89021576,True Siam Phayathai,Ratchathewi,13.75954,100.53664,Private room,1321,1,2,2016-12-12,0.03,2,355,0
2245,14456579,Entire condo 1 Bedroom/free wifi/@PleonJit BTS-121,2092389,Sirichol,Parthum Wan,13.73651,100.55082,Entire home/apt,1290,7,69,2022-12-09,0.89,7,101,12
2246,14456950,Sathon spacious studio-5min bts s'taksin wifi,2129668,Wimonpak,Sathon,13.71497,100.51245,Entire home/apt,850,1,5,2022-12-20,0.07,41,337,2
2247,14459513,Benviar - Four Bedroom Suite (300 Sqm) @Chitlom,17499526,Benjamin,Parthum Wan,13.74222,100.54396,Entire home/apt,22536,1,123,2022-12-24,1.68,7,331,43
2248,14461316,Grand Park town Condo Bangkok Thailand,89096362,Pichet,Wang Thong Lang,13.77201,100.59712,Private room,405,365,0,,,2,362,0
2249,14795049,Family Room Condo6 NR Shopping@Platinum + FreeWifi,92406083,David,Ratchathewi,13.75455,100.55439,Entire home/apt,1557,1,80,2022-12-04,1.05,6,239,4
2250,14809455,ฺฺBB Hotel @ Ratchavipa,92550794,Ratchavipa,Chatu Chak,13.7961,100.55844,Private room,950,1,2,2017-12-25,0.03,3,364,0
2251,14044369,"New fabulous view 1 BR 49sqm,Pool,sauna,parking",84182119,Belle,Bang Kho laen,13.70217,100.51603,Private room,888,2,0,,,1,178,0
2252,14066721,Garden Terrace ~ Long Term Rental ~ Bangkok,971520,Denis,Khlong Toei,13.71754,100.57223,Entire home/apt,2286,180,12,2018-12-11,0.15,1,364,0
2253,14474018,Deluxe Triple Room vibrant neighbourhood 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73783,100.63285,Private room,1150,1,1,2016-10-05,0.01,10,364,0
2254,14068699,Quiet and Private At Sukhumvit 71,6128312,Taviras,Vadhana,13.73537,100.60114,Private room,770,1,25,2019-12-31,0.32,3,0,0
2255,14077456,Budgeted Riverside apartment,1472591,Sukij M.,Khlong San,13.71166,100.50353,Entire home/apt,670,8,47,2022-11-15,0.63,2,236,13
2256,14809502,Supalai Wellington Ratchada (1 BR and 47 SQM),92551051,Worawut,Huai Khwang,13.7675,100.57809,Entire home/apt,1177,3,1,2016-09-08,0.01,1,271,0
2257,14811026,Private Room With City View,92567498,The BOB Hostel,Vadhana,13.73171,100.58721,Entire home/apt,1300,1,32,2019-08-12,0.43,5,177,0
2258,14845327,Stylish Room near Khaosan Road + Free Breakfast,8444643,Kiattisak,Phra Nakhon,13.75841,100.49466,Private room,1699,1,7,2020-02-12,0.09,53,365,0
2259,14845361,TEST & GO PKG - COVID-19 testing RT-PCR by 12 HRs.,8444643,Kiattisak,Phra Nakhon,13.75831,100.49488,Private room,5000,1,2,2017-01-20,0.03,53,365,0
2260,14476540,Big room in City+Beside Sky Train+WIFI,21934265,Sunny,Bang Na,13.67891,100.60914,Entire home/apt,980,14,66,2022-09-30,1.07,4,279,5
2261,14845392,TEST & GO PKG - COVID-19 testing RT-PCR by 12 HRs.,8444643,Kiattisak,Phra Nakhon,13.7562,100.49547,Private room,4000,1,27,2020-03-07,0.4,53,365,0
2262,14845420,TEST & GO PKG - COVID-19 testing RT-PCR by 12 HRs.,8444643,Kiattisak,Phra Nakhon,13.75837,100.49535,Private room,4000,1,1,2020-01-02,0.03,53,365,0
2263,14079587,AREA 69 (Don Muang Airport Maison),84621107,Area 69,Bang Khen,13.88944,100.60147,Private room,1900,1,15,2018-08-15,0.19,3,365,0
2264,14079865,2brs*2 shower same bldg only 5 min S'Taksin BTS,2129668,Wimonpak,Sathon,13.71329,100.51451,Entire home/apt,1699,300,34,2020-02-21,0.45,41,358,0
2265,14080843,Cozy soi Silom 3 condo. #6 (BTS Saladaeng&MRT),26736483,K,Bang Rak,13.7261,100.53206,Entire home/apt,1874,16,69,2022-11-01,0.89,89,357,1
2266,14477874,Large One Bedroom fully equipted near BTS Aree,89261959,Temchit,Phaya Thai,13.77972,100.54106,Entire home/apt,2000,7,44,2022-11-28,0.6,2,330,4
2267,14087031,A'hostel Bangkok,84713504,A'Hostel,Phaya Thai,13.79052,100.54516,Private room,1800,1,0,,,1,87,0
2268,14087049,Dorm stay and Co working space@Sukhumvit area,22869250,Eve,Khlong Toei,13.72762,100.57046,Shared room,650,1,4,2017-06-18,0.05,7,364,0
2269,14847917,Executive Suite Soi Sukhumvit 19 with rooftop pool,45414241,Banthueng,Vadhana,13.7425,100.56153,Entire home/apt,10861,1,5,2018-06-23,0.08,7,361,0
2270,14861077,"Fahsai Homestay Cozy Near BRT, DIY Coffee!!!",46749847,Nitaya,Yan na wa,13.67762,100.53576,Private room,1020,2,267,2022-12-26,3.57,5,356,9
2271,14478285,1 Bedroom Apartment,89279775,Oakwood Residence Sukhumvit Thonglo,Vadhana,13.736,100.58181,Private room,39900,1,0,,,1,361,0
2272,14867409,Condominium 1 Bedroom 32 sq.m. Fully Furnished,93085810,Veerapat,Din Daeng,13.7833,100.57215,Private room,1500,2,0,,,1,90,0
2273,14879023,Cozy 1BR  Free Wifi. Close to BTS Ratchayotin,46975426,Chanamas,Chatu Chak,13.83424,100.57088,Entire home/apt,1385,7,5,2022-10-10,0.07,2,328,1
2274,14485253,2 Chic Studios/1st BF/Airport pickup wth 3 nites+,27550757,Boonjarud Team,Phaya Thai,13.76538,100.54515,Entire home/apt,2667,1,9,2019-04-30,0.12,7,172,0
2275,14486008,Amazing 180 dgrs River view condo in Bangkok - BTS,89364385,Robert,Bangkok Noi,13.76797,100.48347,Entire home/apt,1659,3,11,2022-12-22,0.15,1,355,3
2276,14888405,Cozy 1 bedroom near Subway station,93396189,Victor,Din Daeng,13.78102,100.57259,Private room,850,1,3,2018-04-24,0.04,1,364,0
2277,14894147,D Condo 3 Years at least rental only by Benzie,93461649,Benzie,Bang Kapi,13.74888,100.6064,Private room,10000,15,2,2019-06-12,0.03,1,90,0
2278,14096705,VM1hostel,84836158,VM1hostel,Phaya Thai,13.77033,100.53773,Shared room,450,1,139,2020-01-01,1.78,1,364,0
2279,14104898,3 Chic Studios/Central BKK/1st BF+Airport Pickup,27550757,Boonjarud Team,Phaya Thai,13.76544,100.54515,Entire home/apt,3983,1,25,2022-11-08,0.34,7,163,3
2280,14111578,"Neveu:The Library, 3 bedrooms Apt@MRT Sutthisan",29488167,Potae Pongthorn,Huai Khwang,13.79007,100.57495,Entire home/apt,5162,1,205,2022-11-22,2.64,9,283,16
2281,14493164,Private Cozy Room (Free Breakfast) 20 mins to DMK,71898274,Kay,Chatu Chak,13.80137,100.57047,Private room,849,1,348,2022-12-05,4.53,3,328,10
2282,14505902,Baan Kachitpan - Superior Room,89606391,BaanKachitpan,Phra Nakhon,13.75676,100.50081,Private room,1768,1,80,2022-11-18,1.06,5,295,6
2283,14116054,Riverside Studio Flat (Infinity Pool & Gym),47732587,Mook,Thon buri,13.70722,100.49537,Private room,1400,3,52,2020-02-01,0.66,1,349,0
2284,14902154,Big room only 5 minutes from BTS skytrain,7860990,Petz,Vadhana,13.725,100.57956,Private room,1000,30,2,2017-02-26,0.03,2,179,0
2285,14903399,U,92902989,Thaksin,Vadhana,13.72216,100.58236,Private room,850,1,0,,,1,365,0
2286,14506953,PANORAMIC VIEW /QUIET&SAVE /LOCAL FOOD /WIFI 150MB,24725488,Jay&Nita,Huai Khwang,13.75263,100.5744,Entire home/apt,1757,1,173,2022-12-23,2.24,1,332,26
2287,14908229,"Big studio condominium with POOL,GYM, SAUNA !!!",92916048,Mick,Bang Sue,13.83028,100.53169,Entire home/apt,750,1,4,2018-02-08,0.05,1,180,0
2288,14916925,Gedkanok apartment     Clean  safty,26575230,K.,Sai Mai,13.88657,100.6139,Private room,450,1,0,,,11,365,0
2289,14923497,"Private 6 rooms, 3 Entire Floors Cozy Home, WiFi",19266319,Alex,Vadhana,13.73267,100.59593,Entire home/apt,2500,2,14,2019-07-16,0.19,36,349,0
2290,14926266,A Cozy Townhouse on Ramkhamhaeng Road,63090748,Tevarit,Bang Kapi,13.77104,100.6647,Entire home/apt,1979,2,27,2022-12-18,0.37,1,360,5
2291,14927725,5 mins to Lumpini MRT// 42 sqm Modern Studio,15214203,Bee,Sathon,13.71961,100.5486,Entire home/apt,1993,1,8,2022-06-14,0.11,29,266,5
2292,14929984,Boxpackers Hostel - Warm Forest,25942698,Nuttakrit,Ratchathewi,13.75275,100.53849,Shared room,415,1,10,2017-04-09,0.13,2,362,0
